host_id,host_prof,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,lodging,days_available,days_since_review
1940275,0,5,211,40.72498,-74.00262,3,170,2,19,2.64,1,184,16.0
287348,0,5,206,40.74919,-74.00377,3,299,2,7,0.9,1,0,38.0
19920574,0,4,121,40.68624,-73.9515,3,150,4,2,0.26,1,0,191.0
1286471,0,4,121,40.69487,-73.95583,3,200,2,1,0.68,1,6,44.0
6814283,0,4,66,40.70218,-73.93034,3,140,3,3,0.48,1,0,73.0
12837247,0,4,158,40.7188,-73.94417,3,220,2,0,0.0,1,0,
221284411,0,4,114,40.65234,-73.95145,2,35,28,7,1.09,1,55,25.0
222901071,0,5,215,40.7118,-74.01678,3,125,4,2,0.26,1,0,225.0
222909571,0,4,121,40.67921,-73.93975,2,90,2,3,0.37,1,329,189.0
9489892,0,5,194,40.76186,-73.98851,2,99,1,15,1.81,1,0,24.0
129222253,1,1,104,40.87831,-73.86511,3,350,2,3,0.41,3,323,31.0
45599567,0,2,144,40.74881,-73.93885,2,70,14,1,0.16,1,0,184.0
222285897,1,5,131,40.80431,-73.96512,2,98,1,23,3.22,4,64,22.0
137358866,1,5,137,40.81798,-73.94157,2,40,30,2,0.38,103,246,52.0
29746291,0,4,123,40.65931,-73.95371,3,150,5,5,0.68,1,3,5.0
34911780,1,5,82,40.85961,-73.92911,2,66,3,1,0.12,2,107,247.0
217101766,0,5,190,40.77664,-73.95749,2,200,2,0,0.0,1,0,
222990788,0,4,158,40.71018,-73.94671,2,100,1,4,0.52,1,0,211.0
223000151,0,4,121,40.68636,-73.91711,2,75,4,17,4.02,1,9,5.0
80102605,0,5,187,40.72766,-73.97715,3,150,1,4,0.53,1,5,17.0
67516962,0,4,183,40.66827,-73.98205,3,125,5,2,0.76,1,9,52.0
222285897,1,5,131,40.80441,-73.96352,2,85,1,46,5.59,4,20,5.0
223007347,0,4,121,40.6817,-73.95204,3,175,2,21,2.86,1,164,3.0
222285897,1,5,131,40.8042,-73.96491,2,90,1,42,5.04,4,61,15.0
65498336,0,5,149,40.78918,-73.94787,3,199,1,41,5.37,1,228,15.0
21703883,0,5,194,40.76289,-73.99487,3,250,2,6,0.75,1,0,142.0
155027850,0,4,119,40.61954,-73.91133,3,85,5,17,2.24,1,305,9.0
223027077,0,5,190,40.7631,-73.95866,3,150,1,2,0.25,1,0,192.0
22178020,0,5,172,40.71787,-73.99461,3,100,3,3,3.0,1,301,9.0
68014876,0,5,210,40.76279,-73.97494,3,399,1,36,4.29,1,201,17.0
33213436,1,4,170,40.67955,-73.98435,2,149,1,7,0.95,8,365,37.0
160050819,0,5,187,40.72683,-73.97993,3,250,4,1,0.3,1,0,102.0
33213436,1,4,170,40.67983,-73.98408,2,139,1,16,2.04,8,363,18.0
39483399,0,4,164,40.69319,-73.98226,3,100,5,0,0.0,1,0,
37040186,0,4,158,40.70308,-73.94893,3,250,1,1,0.16,1,178,192.0
223032162,1,4,182,40.68612,-73.98988,3,174,2,9,1.13,2,3,31.0
223032610,0,4,185,40.69194,-73.96426,3,150,3,15,1.88,1,19,15.0
4341365,0,5,211,40.72243,-74.00027,2,80,5,1,0.24,1,0,127.0
215387072,1,4,121,40.68193,-73.91252,2,100,3,6,0.95,3,348,12.0
222178766,0,4,92,40.64767,-73.96236,2,75,1,7,0.85,1,133,8.0
57773455,0,4,197,40.68691,-73.99818,3,109,3,3,0.37,1,0,188.0
223032162,1,4,182,40.68602,-73.99023,2,65,2,15,1.8,2,0,52.0
89000911,1,2,122,40.7258,-73.87071,2,65,1,0,0.0,2,0,
79576043,0,4,158,40.71521,-73.94473,2,40,28,0,0.0,1,0,
23954256,0,5,206,40.75024,-73.99686,3,189,1,7,0.86,1,2,9.0
222136360,0,4,14,40.64749,-73.99646,2,45,1,8,0.96,1,6,190.0
219720888,0,2,144,40.75918,-73.93299,3,120,1,30,3.66,1,6,135.0
32295097,1,5,188,40.71454,-73.98782,2,125,2,33,4.06,2,191,10.0
23788168,0,4,121,40.68522,-73.93711,2,45,10,8,0.96,1,61,17.0
24799369,0,5,194,40.76381,-73.9919,2,120,5,1,0.16,1,0,188.0
153754513,0,4,158,40.71258,-73.94307,3,82,1,15,2.02,1,16,44.0
4138139,0,4,126,40.67306,-73.95509,2,72,4,3,1.73,1,16,4.0
9358058,0,4,158,40.71131,-73.95669,3,200,3,3,0.38,1,35,10.0
17031708,0,4,158,40.71301,-73.94846,2,500,3,1,0.14,1,180,217.0
59808986,1,4,114,40.64841,-73.94516,3,110,1,20,2.41,3,290,17.0
14906911,0,4,158,40.71867,-73.95162,2,75,1,3,0.37,1,0,146.0
8814258,1,2,59,40.673,-73.79552,2,64,3,1,1.0,7,195,27.0
35728189,1,4,121,40.69383,-73.95268,2,100,30,13,1.55,3,336,18.0
34075689,1,2,63,40.7221,-73.90223,3,100,7,23,2.86,3,88,15.0
63227531,1,3,213,40.62743,-74.12261,3,140,2,12,1.57,2,340,5.0
5855485,0,5,188,40.71924,-73.98507,2,83,2,3,3.0,1,6,10.0
218048903,0,5,194,40.75983,-73.99064,3,200,2,17,2.13,1,254,15.0
41323748,0,5,86,40.83414,-73.94565,3,125,5,18,2.19,1,1,16.0
26219578,0,4,121,40.69071,-73.94478,2,32,3,0,0.0,1,48,
210339363,1,2,16,40.68639,-73.86088,2,60,5,11,1.44,2,17,40.0
32418402,1,4,126,40.67223,-73.93027,2,89,2,4,4.0,2,88,3.0
7832790,1,2,134,40.76416,-73.91321,2,90,1,7,1.0,2,49,35.0
57294763,0,2,64,40.73355,-73.85856,3,155,30,0,0.0,1,125,
222270217,0,4,160,40.73291,-73.95989,3,139,3,36,4.48,1,58,21.0
108426646,0,4,158,40.71205,-73.95838,2,70,3,4,0.48,1,0,17.0
14898658,1,4,93,40.64243,-73.98049,2,42,1,4,0.59,11,88,122.0
17076157,0,5,172,40.71859,-73.9958,2,85,4,5,1.35,1,0,19.0
223180509,0,5,187,40.72399,-73.98261,3,195,1,54,6.45,1,181,9.0
204852306,1,4,121,40.68005,-73.93256,2,75,15,0,0.0,14,0,
126510786,0,5,211,40.72306,-74.00006,2,120,1,1,0.13,1,0,232.0
204852306,1,4,121,40.67974,-73.93134,2,65,15,0,0.0,14,0,
204852306,1,4,121,40.67937,-73.93262,2,45,15,0,0.0,14,0,
204852306,1,4,121,40.67817,-73.93198,1,35,15,0,0.0,14,0,
204852306,1,4,121,40.67784,-73.93236,1,30,15,0,0.0,14,0,
204852306,1,4,121,40.67775,-73.93201,1,30,15,0,0.0,14,0,
204852306,1,4,121,40.67801,-73.93142,1,35,15,0,0.0,14,0,
137358866,1,2,53,40.75023,-73.87896,2,31,30,2,0.62,103,269,27.0
127828600,0,1,74,40.82773,-73.92308,2,100,1,2,0.26,1,177,195.0
137358866,1,2,51,40.74293,-73.87908,2,42,30,0,0.0,103,0,
204852306,1,4,121,40.67931,-73.93212,2,75,15,0,0.0,14,0,
223198021,0,4,123,40.66235,-73.94619,3,165,2,19,2.3,1,102,11.0
223198779,0,5,149,40.79112,-73.93606,3,95,5,20,2.43,1,56,20.0
204852306,1,4,121,40.67862,-73.93227,2,41,15,0,0.0,14,0,
7863991,0,4,158,40.71922,-73.94258,3,250,2,23,3.17,1,311,11.0
58377909,0,2,41,40.69956,-73.90752,2,30,6,2,0.26,1,0,183.0
304262,0,5,188,40.71555,-73.98949,3,165,30,0,0.0,1,353,
223208290,0,5,210,40.76562,-73.98233,2,250,4,1,0.14,1,3,208.0
4452717,0,4,158,40.71797,-73.95441,3,200,3,0,0.0,1,5,
2967914,1,4,158,40.71435,-73.96292,2,102,1,56,6.8,2,14,5.0
223191465,1,4,158,40.71131,-73.94156,3,200,3,29,3.57,2,144,31.0
223219744,0,2,103,40.69441,-73.78954,2,60,2,2,0.32,1,180,108.0
2967914,1,4,158,40.71304,-73.96238,2,102,1,48,5.81,2,20,19.0
16502641,0,4,162,40.66036,-73.98494,3,93,5,10,1.6,1,2,3.0
222755851,1,5,196,40.79896,-73.96183,2,110,3,5,0.62,2,176,22.0
223238601,0,4,121,40.69574,-73.93364,2,70,5,8,2.82,1,307,11.0
152395213,0,2,134,40.76332,-73.92478,2,80,5,16,2.0,1,29,35.0
221751961,0,3,55,40.56028,-74.10678,2,46,1,4,0.51,1,0,172.0
2930482,0,2,41,40.70177,-73.89797,2,75,1,1,0.13,1,0,235.0
32295097,1,5,188,40.71434,-73.98641,2,125,2,28,3.39,2,255,7.0
20087466,0,5,187,40.72434,-73.98018,3,110,3,15,1.89,1,0,84.0
222755851,1,5,196,40.79896,-73.96027,2,145,1,2,0.24,2,0,244.0
162938514,0,4,158,40.71121,-73.95028,3,250,2,24,3.01,1,282,11.0
10552196,0,5,194,40.76158,-73.99175,1,100,1,2,0.24,1,363,213.0
302885,1,5,211,40.72197,-74.00401,2,200,3,0,0.0,3,0,
1887283,0,5,172,40.71415,-73.99255,3,121,2,8,1.07,1,0,16.0
2856748,1,5,210,40.75565,-73.9634,3,330,30,0,0.0,49,365,
777522,0,4,185,40.68424,-73.96661,3,105,1,3,0.4,1,0,31.0
35033777,0,4,158,40.70572,-73.93387,3,110,30,0,0.0,1,262,
179336958,1,5,210,40.74595,-73.98509,2,65,3,3,1.53,6,359,37.0
57400178,0,1,78,40.86923,-73.86275,3,90,5,1,0.16,1,157,189.0
223340140,0,5,149,40.79793,-73.94334,3,109,1,3,0.45,1,0,193.0
198395530,0,4,158,40.71217,-73.95888,2,68,5,1,0.12,1,0,250.0
223345099,0,5,172,40.71431,-73.99275,3,170,3,22,2.84,1,128,13.0
223248121,0,5,193,40.74319,-73.98074,1,39,2,1,0.16,1,365,190.0
62234273,0,4,121,40.68277,-73.92012,3,100,3,35,4.25,1,283,3.0
220762164,1,2,110,40.69161,-73.76326,3,298,2,12,1.51,4,365,17.0
183417610,1,2,51,40.7409,-73.87738,2,180,1,3,0.39,3,88,44.0
84077949,0,5,129,40.7662,-73.94676,3,250,3,2,0.31,1,1,187.0
55693494,0,4,158,40.71309,-73.96331,2,120,2,13,1.73,1,108,46.0
183417610,1,2,51,40.73841,-73.87751,2,180,1,0,0.0,3,0,
144167745,0,4,128,40.64335,-74.02255,2,50,2,39,6.19,1,31,10.0
8587936,0,4,158,40.71823,-73.96141,3,180,3,0,0.0,1,0,
137380710,0,5,137,40.82723,-73.94217,2,40,5,1,0.21,1,0,142.0
223374565,0,5,210,40.74376,-73.98355,3,189,4,16,2.11,1,323,5.0
15197115,0,5,208,40.73513,-74.0063,3,500,2,3,1.55,1,5,39.0
1472433,1,4,158,40.70758,-73.94134,2,56,5,1,0.13,2,10,241.0
183417610,1,2,51,40.74085,-73.87682,2,180,1,0,0.0,3,0,
215540583,0,5,149,40.79018,-73.94014,2,78,10,13,1.83,1,68,51.0
223393782,0,4,145,40.68983,-73.86905,2,45,3,6,0.78,1,6,189.0
18283992,0,4,158,40.719,-73.96419,3,250,2,2,0.33,1,0,87.0
223401516,0,4,121,40.68424,-73.92828,2,65,2,34,4.2,1,175,8.0
861848,1,4,121,40.69093,-73.92754,2,68,2,0,0.0,2,0,
31039254,0,4,114,40.64843,-73.93549,2,45,1,8,5.0,1,334,3.0
77304447,1,5,137,40.81834,-73.95583,2,42,5,34,4.23,3,40,6.0
38299001,0,4,121,40.69025,-73.93387,2,55,1,0,0.0,1,0,
142641298,0,4,121,40.69251,-73.94549,2,100,1,1,0.13,1,0,233.0
13392472,0,5,188,40.72085,-73.98945,2,103,3,38,4.58,1,99,5.0
223422291,0,2,41,40.70242,-73.90403,3,115,3,15,1.88,1,10,16.0
223418394,0,5,86,40.84726,-73.93866,3,90,1,15,1.87,1,170,59.0
617537,0,4,66,40.6952,-73.91535,2,85,3,35,4.34,1,127,22.0
223426581,0,5,187,40.72535,-73.98794,3,229,2,21,2.58,1,70,7.0
104246751,0,4,121,40.69237,-73.94314,2,95,1,36,4.34,1,79,8.0
223431967,0,2,95,40.72915,-73.79448,2,70,2,0,0.0,1,95,
223431101,1,5,131,40.80434,-73.9649,2,80,1,28,3.53,3,8,18.0
19289434,0,5,190,40.76118,-73.96036,3,140,3,1,0.22,1,0,136.0
57128179,1,2,64,40.71605,-73.85854,2,66,1,24,2.99,2,327,5.0
198021963,0,4,14,40.61979,-73.98886,2,20,1,12,1.66,1,14,15.0
3644693,1,2,53,40.75166,-73.88088,2,68,28,5,0.61,2,0,168.0
324657,0,4,183,40.67918,-73.97408,3,108,3,15,1.87,1,8,24.0
5226176,0,4,158,40.71093,-73.96407,3,143,5,2,0.24,1,9,50.0
24561601,0,5,194,40.76629,-73.98816,3,132,2,10,1.25,1,3,45.0
223504937,0,3,213,40.62692,-74.1299,3,109,3,21,4.44,1,121,3.0
30627525,0,5,206,40.73798,-73.99253,3,200,3,10,1.35,1,263,32.0
5224789,0,5,194,40.76072,-73.98993,3,150,4,3,0.44,1,3,28.0
5735865,0,5,196,40.80254,-73.96723,2,70,3,23,2.9,1,87,17.0
8533032,0,4,181,40.67414,-73.99961,3,130,4,5,0.63,1,10,53.0
1575480,0,5,190,40.77081,-73.94944,3,195,30,1,0.16,1,143,190.0
48194192,1,4,185,40.69509,-73.96462,3,191,1,42,5.94,4,28,17.0
61684829,0,5,137,40.80602,-73.95627,3,250,3,2,0.27,1,0,220.0
54377368,0,5,188,40.721,-73.99218,3,350,2,5,0.74,1,326,12.0
95642648,1,5,188,40.72036,-73.98883,1,147,3,9,1.32,2,0,14.0
63966927,0,4,121,40.6956,-73.93739,2,50,1,5,0.65,1,188,18.0
82286,0,4,121,40.68615,-73.9356,3,79,3,2,0.25,1,157,62.0
153503882,0,4,160,40.72795,-73.95481,3,150,2,8,1.03,1,0,114.0
22200018,1,4,121,40.68405,-73.93401,2,70,2,11,1.45,2,71,47.0
36288249,0,2,144,40.7478,-73.94113,2,200,29,14,1.7,1,364,185.0
57128179,1,2,64,40.71639,-73.85799,2,60,2,12,1.45,2,19,24.0
259123,0,5,207,40.73492,-73.99604,3,300,2,2,0.26,1,11,207.0
187496935,0,4,158,40.71024,-73.95834,3,200,2,8,1.0,1,5,189.0
223548766,0,5,196,40.77221,-73.9875,2,100,2,15,1.81,1,58,10.0
223553290,0,4,145,40.67948,-73.89313,3,200,1,5,1.21,1,360,52.0
205131610,1,4,115,40.64376,-73.90833,2,68,2,3,0.47,3,365,38.0
222483970,0,5,187,40.72316,-73.98703,2,55,1,35,4.39,1,0,8.0
223574944,1,5,193,40.74355,-73.97936,1,39,2,2,0.52,2,326,107.0
104814095,1,2,54,40.75967,-73.88335,2,50,1,10,1.37,3,85,36.0
223578316,0,5,202,40.7041,-74.0155,3,160,1,27,3.28,1,302,14.0
185908506,1,1,58,40.885,-73.83518,2,75,3,1,0.13,3,311,232.0
219490225,0,5,208,40.73881,-74.00398,3,399,2,29,3.83,1,234,8.0
222179066,0,4,121,40.68775,-73.92581,3,115,1,89,11.03,1,278,20.0
14631757,0,5,137,40.83039,-73.94721,3,150,1,5,0.67,1,319,44.0
213208277,1,2,59,40.67098,-73.79657,1,34,4,0,0.0,8,365,
213208277,1,2,59,40.6728,-73.79495,2,59,4,2,0.33,8,365,54.0
44358422,0,4,92,40.63919,-73.95219,2,38,1,2,0.27,1,238,226.0
9632197,0,4,121,40.68269,-73.94712,2,45,2,23,3.61,1,50,10.0
2299134,0,4,158,40.72034,-73.95626,3,100,3,2,0.4,1,2,75.0
223667060,0,4,66,40.69293,-73.90537,3,100,1,4,0.48,1,35,150.0
140930693,1,1,83,40.81177,-73.92726,2,60,1,29,3.54,2,304,6.0
13466647,0,4,181,40.68333,-73.99831,3,155,3,8,1.06,1,0,44.0
30177875,0,4,126,40.67452,-73.95906,3,120,4,3,0.47,1,7,46.0
35244416,0,5,190,40.77828,-73.95492,2,275,1,0,0.0,1,0,
220229838,1,5,210,40.7637,-73.97422,2,191,2,5,3.0,11,217,24.0
113834719,0,5,206,40.75169,-74.00382,3,350,3,0,0.0,1,0,
732460,1,4,158,40.71067,-73.96629,3,120,29,1,0.14,7,0,212.0
212698653,0,5,190,40.76725,-73.95971,3,500,5,0,0.0,1,84,
732460,1,4,158,40.70898,-73.96596,3,120,29,2,0.38,7,0,108.0
217652530,1,2,103,40.67352,-73.77957,3,485,1,24,2.99,4,347,3.0
217652530,1,2,103,40.67385,-73.77874,2,125,1,1,1.0,4,253,17.0
58077160,0,5,194,40.76579,-73.98557,2,140,6,1,0.13,1,0,240.0
217652530,1,2,103,40.67233,-73.77751,2,125,1,2,0.32,4,253,88.0
72957132,1,4,121,40.68634,-73.95499,2,63,2,13,1.72,3,321,22.0
72957132,1,4,121,40.6847,-73.95532,2,70,2,23,2.95,3,293,17.0
217652530,1,2,103,40.67205,-73.77721,2,180,1,0,0.0,4,253,
223723845,0,4,66,40.70717,-73.92126,2,50,4,3,0.42,1,40,71.0
4317615,1,5,137,40.82188,-73.95391,2,70,30,0,0.0,2,249,
30240946,0,5,86,40.85155,-73.92967,2,42,7,0,0.0,1,0,
45618730,0,4,121,40.69405,-73.94411,2,60,2,11,1.38,1,0,19.0
223741555,0,2,144,40.74813,-73.93852,2,69,5,4,0.53,1,0,195.0
20579643,0,5,86,40.83627,-73.94329,2,40,2,1,0.83,1,51,37.0
223817242,0,4,121,40.68774,-73.93699,3,120,1,36,4.62,1,334,17.0
11880311,1,4,181,40.68261,-73.99097,2,50,2,6,1.1,2,0,67.0
223346842,1,5,137,40.80551,-73.95136,2,92,2,44,5.57,3,51,4.0
223846870,1,2,98,40.66102,-73.77035,2,50,1,57,7.28,3,342,19.0
76327788,0,5,199,40.74633,-73.97586,3,155,5,14,1.74,1,29,15.0
223855863,0,4,158,40.71841,-73.95224,3,200,3,0,0.0,1,111,
215041024,0,2,100,40.5939,-73.77361,3,80,7,1,0.94,1,87,32.0
11880311,1,4,181,40.68345,-73.99094,3,138,7,3,0.37,2,0,85.0
223869982,0,4,121,40.69495,-73.93509,2,100,7,0,0.0,1,0,
71560458,0,2,77,40.60513,-73.77024,3,151,2,33,4.21,1,309,3.0
42979789,0,4,158,40.70845,-73.9402,2,85,3,7,1.0,1,42,9.0
223886475,0,4,181,40.68564,-73.99201,3,170,2,8,2.79,1,0,37.0
861848,1,4,121,40.69299,-73.92934,3,81,3,6,0.73,2,0,185.0
24046264,0,4,158,40.71845,-73.96241,3,150,3,4,0.5,1,69,79.0
209163615,0,4,121,40.68377,-73.94489,2,85,1,1,0.16,1,12,187.0
214173940,0,5,204,40.75941,-73.98794,2,62,1,7,0.87,1,9,190.0
223431101,1,5,131,40.8043,-73.96342,2,75,1,37,4.72,3,10,21.0
193502084,1,4,14,40.64049,-74.00255,2,40,1,5,0.61,8,0,114.0
169647759,0,5,149,40.79078,-73.94547,3,100,1,11,1.34,1,0,82.0
223807986,0,4,189,40.70079,-73.98512,3,275,1,1,0.13,1,0,234.0
33041007,0,5,210,40.74559,-73.98551,2,139,4,14,1.75,1,28,10.0
215229943,0,5,194,40.76458,-73.98686,2,98,5,8,0.98,1,179,45.0
223913025,0,2,56,40.69597,-73.74307,2,100,7,1,0.12,1,0,242.0
1240933,0,4,160,40.72725,-73.95617,2,100,7,10,1.38,1,353,16.0
151280982,0,5,210,40.76523,-73.98054,2,100,2,0,0.0,1,0,
4858280,0,4,158,40.70343,-73.94894,3,149,6,7,0.96,1,4,42.0
78080379,0,4,66,40.68944,-73.907,2,75,5,0,0.0,1,250,
131647128,1,5,196,40.77384,-73.98917,3,260,30,6,1.58,25,257,22.0
52370129,1,4,159,40.62461,-74.0297,2,60,2,9,1.16,2,31,9.0
17910174,0,5,208,40.73207,-74.00322,3,160,30,0,0.0,1,0,
149929,1,4,164,40.69083,-73.97301,3,135,5,21,2.7,5,206,10.0
41389252,0,4,121,40.67893,-73.94318,2,60,3,7,1.59,1,58,38.0
39607226,0,4,66,40.68856,-73.91903,3,119,3,6,0.79,1,4,24.0
51338091,0,5,137,40.82816,-73.93827,3,130,7,1,0.16,1,280,185.0
223346842,1,5,137,40.80679,-73.95105,2,75,2,12,1.55,3,0,163.0
22345627,0,5,149,40.80556,-73.94071,3,150,7,1,0.13,1,66,237.0
864766,0,4,183,40.66912,-73.97493,3,150,5,6,0.74,1,0,10.0
224029433,0,4,185,40.68215,-73.96526,3,250,3,15,1.99,1,43,17.0
44457589,1,5,211,40.72611,-74.00252,3,200,11,3,0.41,2,17,25.0
223346842,1,5,137,40.80475,-73.95081,2,79,2,43,5.47,3,43,5.0
3783926,0,5,187,40.7281,-73.98293,2,250,1,2,0.24,1,180,222.0
52033043,0,5,137,40.79927,-73.95384,2,89,2,22,2.84,1,0,72.0
28418563,0,5,187,40.72546,-73.98396,3,179,1,20,2.65,1,268,9.0
224042160,1,4,114,40.65046,-73.95067,2,38,2,11,1.51,3,365,10.0
58266933,0,2,134,40.75805,-73.90927,2,25,7,2,0.29,1,66,111.0
4317615,1,5,137,40.82064,-73.9537,2,150,1,11,1.43,2,0,166.0
18272280,1,4,121,40.68398,-73.94179,2,43,1,10,1.33,2,2,73.0
194954408,0,5,210,40.75175,-73.98499,3,295,28,4,0.51,1,147,51.0
5845384,0,4,181,40.68301,-73.99677,3,215,5,0,0.0,1,33,
224056583,0,4,117,40.6058,-73.95337,2,75,7,4,0.51,1,311,29.0
224062220,0,4,114,40.65155,-73.92907,2,80,1,22,2.76,1,162,9.0
6458347,0,5,206,40.74499,-73.99845,2,180,1,2,0.31,1,158,82.0
3335791,0,5,193,40.74406,-73.98003,2,99,3,7,0.93,1,0,49.0
22464812,0,4,93,40.64261,-73.9835,3,200,1,24,3.27,1,290,16.0
59459840,0,5,149,40.79831,-73.94201,3,95,3,4,4.0,1,88,9.0
20037314,0,2,134,40.76339,-73.92249,2,97,2,0,0.0,1,249,
107161778,0,4,126,40.66531,-73.93267,2,100,4,0,0.0,1,0,
110058188,0,2,95,40.76016,-73.82672,2,57,1,13,3.28,1,347,4.0
94546995,0,4,121,40.69854,-73.94554,3,75,3,15,2.47,1,4,50.0
1172202,1,2,101,40.76984,-73.90779,2,45,1,7,2.5,5,29,18.0
10928484,0,4,158,40.71843,-73.94199,2,299,4,0,0.0,1,35,
224141746,0,5,208,40.73176,-74.00428,3,179,7,3,0.49,1,10,47.0
32346001,1,4,66,40.6989,-73.9246,3,160,2,19,2.38,2,0,45.0
103216104,0,4,121,40.68409,-73.94965,2,60,7,1,0.12,1,0,245.0
120245209,1,4,115,40.63535,-73.89493,2,55,1,7,1.08,2,126,18.0
20241112,0,4,123,40.65581,-73.95732,3,85,3,12,1.6,1,263,40.0
8344401,0,4,121,40.69331,-73.94918,3,185,1,4,4.0,1,3,14.0
224176858,0,2,63,40.73183,-73.89787,2,50,1,4,0.56,1,137,108.0
213183791,0,2,11,40.74419,-73.85861,2,110,1,1,0.16,1,357,189.0
48823279,0,5,149,40.79875,-73.93643,2,125,3,2,0.32,1,238,10.0
120939023,1,4,158,40.71818,-73.95945,3,300,2,15,2.06,2,273,8.0
220129825,1,2,103,40.67367,-73.78157,3,160,1,3,0.41,2,359,27.0
224190427,0,5,196,40.80183,-73.96542,2,68,1,14,2.02,1,12,19.0
57146691,0,5,210,40.75514,-73.96746,3,250,3,0,0.0,1,0,
53103368,0,4,158,40.70701,-73.94446,2,65,2,0,0.0,1,6,
63875726,0,5,199,40.74441,-73.97328,3,215,5,0,0.0,1,51,
49701856,0,4,66,40.69222,-73.90695,3,150,3,22,2.89,1,50,8.0
224204301,1,1,83,40.8114,-73.92747,2,60,1,48,6.96,2,296,3.0
13460069,0,2,95,40.73333,-73.79514,3,500,1,0,0.0,1,365,
224206042,0,1,78,40.86116,-73.86248,3,55,3,26,3.36,1,349,15.0
157703622,1,5,188,40.71707,-73.98931,3,200,30,0,0.0,2,97,
194377255,1,2,54,40.76299,-73.86976,2,65,1,22,4.26,4,349,5.0
152202371,0,1,83,40.81,-73.92654,2,65,1,35,4.32,1,295,8.0
224048389,0,4,128,40.64198,-74.01809,2,48,3,2,0.25,1,0,237.0
194377255,1,2,54,40.76199,-73.88331,2,38,1,42,5.12,4,207,66.0
42676520,1,5,137,40.80728,-73.94619,2,80,1,54,7.83,2,8,10.0
26330233,0,5,187,40.72977,-73.97895,3,175,6,23,3.15,1,232,21.0
12235509,0,4,128,40.65085,-74.0037,3,175,4,12,1.65,1,142,8.0
192773562,0,2,70,40.7415,-73.89249,2,60,1,0,0.0,1,87,
224238226,0,5,190,40.76263,-73.96881,3,265,6,33,4.16,1,95,24.0
47721954,0,5,190,40.77695,-73.95519,1,75,1,0,0.0,1,90,
221836975,1,2,53,40.75125,-73.89346,1,58,2,4,0.64,3,267,40.0
224245939,0,5,196,40.79439,-73.96315,3,310,7,0,0.0,1,0,
15058648,1,4,66,40.69798,-73.92968,3,135,3,5,0.71,3,17,7.0
4180621,1,4,181,40.67739,-74.00004,3,74,1,4,0.57,2,0,166.0
187908347,1,4,126,40.67265,-73.94728,3,81,4,19,2.44,2,94,5.0
196058543,1,2,138,40.71988,-73.83922,1,35,3,24,3.13,5,236,8.0
224314859,0,5,86,40.85358,-73.93526,2,90,3,3,0.41,1,82,189.0
224317523,0,4,162,40.66402,-73.98282,3,285,5,29,3.57,1,74,24.0
52767716,0,2,144,40.74836,-73.93833,2,95,2,3,0.44,1,0,191.0
2967674,1,4,158,40.70686,-73.95538,2,48,2,6,0.87,2,0,154.0
2465013,0,5,208,40.72994,-74.00456,3,275,3,2,0.29,1,0,189.0
29279378,0,5,137,40.82812,-73.94219,3,200,30,0,0.0,1,180,
224340103,1,4,158,40.70933,-73.94651,2,80,2,3,0.4,2,0,143.0
25970711,0,4,121,40.68457,-73.92914,3,100,2,8,1.09,1,75,24.0
7443296,0,4,145,40.68072,-73.88787,2,120,2,26,3.24,1,63,9.0
224019631,0,5,194,40.75971,-73.99076,3,150,2,7,0.91,1,14,30.0
57973441,0,4,158,40.70932,-73.94792,2,90,1,1,0.13,1,32,233.0
224350246,0,4,121,40.68417,-73.91792,3,175,2,4,0.54,1,326,24.0
13619313,0,5,200,40.71731,-73.99862,3,175,4,0,0.0,1,179,
732460,1,4,158,40.71081,-73.96695,3,120,29,5,0.75,7,0,37.0
30985759,1,5,194,40.75988,-73.99123,2,135,1,50,6.2,6,316,3.0
6856247,0,4,183,40.67262,-73.97372,3,160,2,5,0.66,1,2,8.0
26000391,0,5,149,40.7906,-73.94594,2,40,7,2,0.27,1,188,190.0
17822256,1,5,137,40.80075,-73.95676,2,95,2,40,5.0,4,141,19.0
4233057,1,5,149,40.79829,-73.93601,2,68,3,4,0.64,3,95,42.0
224365956,0,4,119,40.62221,-73.90975,3,49,3,20,2.64,1,164,10.0
1475015,1,5,190,40.77072,-73.95538,3,105,30,0,0.0,52,358,
216634331,0,5,137,40.82431,-73.94291,3,202,3,8,1.1,1,88,19.0
1475015,1,5,193,40.74446,-73.98091,3,120,30,0,0.0,52,353,
224370048,0,3,36,40.63304,-74.09244,2,90,1,6,0.95,1,262,17.0
62014501,0,2,144,40.74781,-73.93891,3,133,20,9,1.27,1,21,206.0
48967970,0,5,131,40.80528,-73.95928,3,150,20,0,0.0,1,33,
7653811,0,2,134,40.77359,-73.9251,2,60,1,2,0.32,1,249,190.0
20827165,1,4,158,40.71545,-73.94383,3,99,2,1,0.13,2,0,233.0
179668570,0,4,158,40.71359,-73.9404,3,165,3,37,5.19,1,34,20.0
17822256,1,5,137,40.80246,-73.95737,2,95,2,31,4.15,4,172,22.0
218984753,0,5,188,40.71918,-73.98525,3,59,1,25,3.25,1,143,40.0
30985759,1,5,194,40.75938,-73.98986,2,145,1,61,7.5,6,283,4.0
17822256,1,5,137,40.80076,-73.95742,2,95,2,32,4.0,4,163,18.0
224384517,0,4,115,40.64403,-73.88908,2,60,1,64,8.97,1,142,6.0
